Aardbeving_Plaats|Aardbeving_Datum|Aardbeving_Magnitude|Aardbeving_Diepte_km|Straal_km|Monumentnummer|Monument_Naam|Monument_Type|Functie_Oorspronkelijk|Functie_Huidig|Afstand_tot_epicentrum_km|Impactindicatie|Effectgebied|Versterkingsprogramma|Monumentenregister_URL|Linked_data_URI
Noordzee|2011-10-09T04:33:42Z|3.1|3|61|532450|Scheepswrak aanloop Molengat|archeologisch|Archeologie||56.8|-0.8|buiten indicatief effectgebied|nee|https://monumentenregister.cultureelerfgoed.nl/monumenten/532450|https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/58099
